Z,Atom,A,B,Value,Uncertainty,Method,Year,Citation,Links,Notes
12,Mg+,4F7/2,,4.41,,WBEPMT,2011,"G. Celik, S. S. Ozarslan, M. Taser, J. Quant. Spectrosc. Radiat. Transfer 112 (2011) 2330.",https://doi.org/10.1016/j.jqsrt.2011.06.010,
12,Mg+,5P1/2,,45.5,,WBEPMT,2011,"G. Celik, S. S. Ozarslan, M. Taser, J. Quant. Spectrosc. Radiat. Transfer 112 (2011) 2330.",https://doi.org/10.1016/j.jqsrt.2011.06.010,
12,Mg+,5P3/2,,45.5,,WBEPMT,2011,"G. Celik, S. S. Ozarslan, M. Taser, J. Quant. Spectrosc. Radiat. Transfer 112 (2011) 2330.",https://doi.org/10.1016/j.jqsrt.2011.06.010,
12,Mg+,6S1/2,,8.76,,WBEPMT,2011,"G. Celik, S. S. Ozarslan, M. Taser, J. Quant. Spectrosc. Radiat. Transfer 112 (2011) 2330.",https://doi.org/10.1016/j.jqsrt.2011.06.010,
12,Mg+,5D3/2,,18.3,,WBEPMT,2011,"G. Celik, S. S. Ozarslan, M. Taser, J. Quant. Spectrosc. Radiat. Transfer 112 (2011) 2330.",https://doi.org/10.1016/j.jqsrt.2011.06.010,
12,Mg+,5D5/2,,18.4,,WBEPMT,2011,"G. Celik, S. S. Ozarslan, M. Taser, J. Quant. Spectrosc. Radiat. Transfer 112 (2011) 2330.",https://doi.org/10.1016/j.jqsrt.2011.06.010,
12,Mg+,5F5/2,,8.41,,WBEPMT,2011,"G. Celik, S. S. Ozarslan, M. Taser, J. Quant. Spectrosc. Radiat. Transfer 112 (2011) 2330.",https://doi.org/10.1016/j.jqsrt.2011.06.010,
12,Mg+,5F7/2,,8.41,,WBEPMT,2011,"G. Celik, S. S. Ozarslan, M. Taser, J. Quant. Spectrosc. Radiat. Transfer 112 (2011) 2330.",https://doi.org/10.1016/j.jqsrt.2011.06.010,
12,Mg+,3P1/2,,3.85,,WBEPMT,2011,"G. Celik, S. S. Ozarslan, M. Taser, J. Quant. Spectrosc. Radiat. Transfer 112 (2011) 2330.",https://doi.org/10.1016/j.jqsrt.2011.06.010,
12,Mg+,3P3/2,,3.81,,WBEPMT,2011,"G. Celik, S. S. Ozarslan, M. Taser, J. Quant. Spectrosc. Radiat. Transfer 112 (2011) 2330.",https://doi.org/10.1016/j.jqsrt.2011.06.010,
56,Ba+,5D3/2,,83260000000,,CCSD,2011,"U. I. Safronova, M. S. Safronova, Can. J. Phys. 89 (2011) 465.",https://cdnsciencepub.com/doi/abs/10.1139/p11-004,
56,Ba+,5D5/2,,30880000000,,CCSD,2011,"U. I. Safronova, M. S. Safronova, Can. J. Phys. 89 (2011) 465.",https://cdnsciencepub.com/doi/abs/10.1139/p11-004,
56,Ba+,6P1/2,,7.79,,CCSD,2011,"U. I. Safronova, M. S. Safronova, Can. J. Phys. 89 (2011) 465.",https://cdnsciencepub.com/doi/abs/10.1139/p11-004,
56,Ba+,6P3/2,,6.24,,CCSD,2011,"U. I. Safronova, M. S. Safronova, Can. J. Phys. 89 (2011) 465.",https://cdnsciencepub.com/doi/abs/10.1139/p11-004,
38,Sr+,4D3/2,,450900000,,CCSD,2011,"U. I. Safronova, M. S. Safronova, Can. J. Phys. 89 (2011) 465.",https://cdnsciencepub.com/doi/abs/10.1139/p11-004,
38,Sr+,4D5/2,,402900000,,CCSD,2011,"U. I. Safronova, M. S. Safronova, Can. J. Phys. 89 (2011) 465.",https://cdnsciencepub.com/doi/abs/10.1139/p11-004,
38,Sr+,5P1/2,,7.383,,CCSD,2011,"U. I. Safronova, M. S. Safronova, Can. J. Phys. 89 (2011) 465.",https://cdnsciencepub.com/doi/abs/10.1139/p11-004,
38,Sr+,5P3/2,,6.66,,CCSD,2011,"U. I. Safronova, M. S. Safronova, Can. J. Phys. 89 (2011) 465.",https://cdnsciencepub.com/doi/abs/10.1139/p11-004,
40,Ca+,3D3/2,,1143000000,1000000,Theory,2013,"Y. B. Tang, H. X. Qaio, T. Y. Shi, J. Mitroy, Phys. Rev. A 87 (2013) 042517.",https://doi.org/10.1103/PhysRevA.87.042517,
40,Ca+,3D5/2,,1114000000,1000000,Theory,2013,"Y. B. Tang, H. X. Qaio, T. Y. Shi, J. Mitroy, Phys. Rev. A 87 (2013) 042517.",https://doi.org/10.1103/PhysRevA.87.042517,
40,Ca+,4P1/2,,6.94,0.01,Theory,2013,"Y. B. Tang, H. X. Qaio, T. Y. Shi, J. Mitroy, Phys. Rev. A 87 (2013) 042517.",https://doi.org/10.1103/PhysRevA.87.042517,
40,Ca+,4P3/2,,6.75,0.01,Theory,2013,"Y. B. Tang, H. X. Qaio, T. Y. Shi, J. Mitroy, Phys. Rev. A 87 (2013) 042517.",https://doi.org/10.1103/PhysRevA.87.042517,
38,Sr+,4D3/2,,445000000,3000000,Semi-Empirical,2018,"L. Filippin, S. Schiffmann, J. Dohet-Eraly, D. Baye, M. Godefroid, Phys. Rev. A 97 (2018) 012506.",https://doi.org/10.1103/PhysRevA.97.012506,
38,Sr+,4D5/2,,398000000,3000000,Semi-Empirical,2018,"L. Filippin, S. Schiffmann, J. Dohet-Eraly, D. Baye, M. Godefroid, Phys. Rev. A 97 (2018) 012506.",https://doi.org/10.1103/PhysRevA.97.012506,
56,Ba+,6P3/2,,6.2615,0.0072,CCSDpT,2020,"Z. Zhang, K. J. Arnold, S. R. Chanu, R. Kaewuam, M. S. Safronova, M. D. Barrett, Phys. Rev. A 101 (2020) 062515.",https://doi.org/10.1103/PhysRevA.101.062515,
88,Ra+,7P1/2,,8.57,0.1,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
88,Ra+,7P3/2,,4.67,0.09,CCSD(T),2009,"B. K. Sahoo, L. W. Wansbeek, K. Jungmann, and R. G. E. Timmermans, Phys. Rev. A. 79, 052512 (2009)",https://doi.org/10.1103/PhysRevA.79.052512,
56,Ba+,5d_5/2,,34500000000,3.50E+09,Expt,1990,"A.A. Madej and J.D. Sankey, Phys. Rev. A 41, 2621 (1990).",,
56,Ba+,5d_3/2,,83700000000,,CCSD?,1991,"C. Guet and W.R. Johnson, Phys. Rev. A 44, 1531 (1991)",,
56,Ba+,5d_5/2,,37200000000,,CCSD?,1991,"C. Guet and W.R. Johnson, Phys. Rev. A 44, 1531 (1991)",,
56,Ba+,6p_1/2,,7.99,,CCSD,1991,"C. Guet and W.R. Johnson, Phys. Rev. A 44, 1531 (1991)",,
56,Ba+,6p_3/2,,6.39,,CCSD?,1991,"C. Guet and W.R. Johnson, Phys. Rev. A 44, 1531 (1991)",,
55,Cs,5d_3/2,,909,15,Expt,1998,"D. DiBerardino et al., Phys. Rev. A 57, 4204 (1998).",,
55,Cs,5d_5/2,,1281,9,Expt,,"D. DiBerardino et al., Phys. Rev. A 57, 4204 (1998).",,
55,Cs,6p_1/2,,34.8,0.07,Expt+Theory,2002,"Derevianko and Porsev, Phys. Rev. A 65, 053403 (2002)",https://journals.aps.org/pra/abstract/10.1103/PhysRevA.65.053403,
55,Cs,6p_3/2,,30.39,0.06,Expt+Theory,2002,"Derevianko and Porsev, Phys. Rev. A 65, 053403 (2002)",https://journals.aps.org/pra/abstract/10.1103/PhysRevA.65.053403,
56,Ba+,6p_1/2,,7.9,0.1,Expt,1995,"E.H. Pinnington, R.W. Berends, and M. Lumsden, J. Phys. B 28, 2095 (1995)",,
56,Ba+,6p_3/2,,6.32,0.1,Expt,1995,"E.H. Pinnington, R.W. Berends, and M. Lumsden, J. Phys. B 28, 2095 (1995)",,
56,Ba+,5d_3/2,,79800000000,4.60E+09,Expt,1997,"N. Yu, W. Nagourney, and H. Dehmelt, Phys. Rev. Lett. 78, 4898 (1997)",,
55,Cs,6p_3/2,,30.462,0.046,Expt,2015,"B. M. Patterson, J. F. Sell, T. Ehrenreich, M. A. Gearba, G. M. Brooke, J. Scoville, and R. J. Knize, Phys. Rev. A 91, 012506 (2015)",https://journals.aps.org/pra/abstract/10.1103/PhysRevA.91.012506,
55,Cs,5d_5/2,,1353,5,Expt,2020,"S. Pucher, P. Schneeweiss, A. Rauschenbeutel, and A. Dareau, Phys. Rev. A 101, 042510 (2020)",https://journals.aps.org/pra/abstract/10.1103/PhysRevA.101.042510,
55,Cs,5d_3/2,,981,,CCSDpT,2004,"Safronova, Clark, Phys. Rev. A 69, 040501 (2004)",https://journals.aps.org/pra/abstract/10.1103/PhysRevA.69.040501,
55,Cs,5d_5/2,,1369,,CCSDpT,2004,"Safronova, Clark, Phys. Rev. A 69, 040501 (2004)",https://journals.aps.org/pra/abstract/10.1103/PhysRevA.69.040501,
55,Cs,7p_1/2,,165.21,0.19,Expt,2019,"George Toh, Nathan Chalus, Andrew Burgess, Amy Damitz, Poolad Imany, Daniel E. Leaird, Andrew M. Weiner, Carol E. Tanner, and D. S. Elliott, PhysRevA.100.052507",https://journals.aps.org/pra/abstract/10.1103/PhysRevA.100.052507,
55,Cs,7p_3/2,,137.54,0.16,Expt,2019,"George Toh, Nathan Chalus, Andrew Burgess, Amy Damitz, Poolad Imany, Daniel E. Leaird, Andrew M. Weiner, Carol E. Tanner, and D. S. Elliott, PhysRevA.100.052507",https://journals.aps.org/pra/abstract/10.1103/PhysRevA.100.052507,
55,Cs,7s,,48.28,0.07,Expt,2018,"George Toh, Jose A. Jaramillo-Villegas, Nathan Glotzbach, Jonah Quirk, Ian C. Stevenson, J. Choi, Andrew M. Weiner, and D. S. Elliott, PhysRevA.97.052507",https://journals.aps.org/pra/abstract/10.1103/PhysRevA.97.052507,
56,Ba+,5d_3/2,,81500000000,,PTSCI,2001,"V. A. Dzuba, V. V. Flambaum, and J. S. M. Ginges, Phys. Rev. A 63, 062101 (2001).",https://doi.org/10.1103/PhysRevA.63.062101,
56,Ba+,5d_5/2,,30300000000,,PTSCI,2001,"V. A. Dzuba, V. V. Flambaum, and J. S. M. Ginges, Phys. Rev. A 63, 062101 (2001).",https://doi.org/10.1103/PhysRevA.63.062101,
56,Ba+,6p_1/2,,7.89,,PTSCI,2001,"V. A. Dzuba, V. V. Flambaum, and J. S. M. Ginges, Phys. Rev. A 63, 062101 (2001).",https://doi.org/10.1103/PhysRevA.63.062101,
56,Ba+,6p_3/2,,6.3,,PTSCI,2001,"V. A. Dzuba, V. V. Flambaum, and J. S. M. Ginges, Phys. Rev. A 63, 062101 (2001).",https://doi.org/10.1103/PhysRevA.63.062101,
70,Yb+,6p-,,6.89,0,RMBPTa,2009,"U. I. Safronova and M. S. Safronova, Phys. Rev. A 79, 022512 (2009)",http://dx.doi.org/10.1103/PhysRevA.79.022512,
70,Yb+,6p-,,6.64,0,RMBPTb,2009,"U. I. Safronova and M. S. Safronova, Phys. Rev. A 79, 022512 (2009)",http://dx.doi.org/10.1103/PhysRevA.79.022512,
70,Yb+,6p+,,4.90,0,RMBPTa,2009,"U. I. Safronova and M. S. Safronova, Phys. Rev. A 79, 022512 (2009)",http://dx.doi.org/10.1103/PhysRevA.79.022512,
70,Yb+,6p+,,4.69,0,RMBPTb,2009,"U. I. Safronova and M. S. Safronova, Phys. Rev. A 79, 022512 (2009)",http://dx.doi.org/10.1103/PhysRevA.79.022512,
70,Yb+,6p-,,8.0,0.2,Expt,1993,"R. M. Lowe, P. Hannaford, and A.-M. Martensson-Pendrill, Z. Phys. D 28, 283 (1993)",
70,Yb+,6p+,,6.3,0.3,Expt,1993,"R. M. Lowe, P. Hannaford, and A.-M. Martensson-Pendrill, Z. Phys. D 28, 283 (1993)",
70,Yb+,6p-,,8.10,0.13,Expt,1993,"R. W. Berends, E. H. Pinnington, B. Guo, and Q. Ji, J. Phys. B 26, L701 (1993)",
